"A-7"|"Yes"|"33367406"|"54484594"
"A-7"|"Yes"|"33367405"|"54484593"
"A-7"|"No "|"33367496"|"54484735"
"A-7"|"No "|"33367495"|"54484734"
"A-6"|"No "|"33367494"|"54484732"
"A-7"|"Yes"|"33367494"|"54484733"
"A-7"|"Yes"|"33367493"|"54484731"
"A-7"|"Yes"|"33367492"|"54484730"
"A-7"|"Yes"|"33367491"|"54484729"
"A-7"|"Yes"|"33367490"|"54484728"
"A-1"|"Yes"|"33367489"|"54484727"
"A-4"|"No "|"33367488"|"54484725"
"A-2"|"Yes"|"33367488"|"54484726"
"A-6"|"Yes"|"33367487"|"54484724"
"A-7"|"No "|"33367830"|"54485220"
"A-7"|"No "|"33367829"|"54485219"
"A-7"|"No "|"33367828"|"54485218"
"A-7"|"No "|"33367827"|"54485216"
"A-6"|"No "|"33367827"|"54485217"
"A-7"|"No "|"33367826"|"54485215"
"A-7"|"No "|"33367825"|"54485214"
"A-6"|"No "|"33367824"|"54485212"
"A-7"|"Yes"|"33367824"|"54485213"
"A-6"|"Yes"|"33367823"|"54485209"
"A-7"|"No "|"33367823"|"54485210"
"A-4"|"No "|"33367823"|"54485211"
"A-4"|"No "|"33367822"|"54485206"
"A-7"|"No "|"33367822"|"54485207"
"A-6"|"Yes"|"33367822"|"54485208"
"A-6"|"No "|"33367821"|"54485204"
"A-4"|"Yes"|"33367821"|"54485205"
"A-6"|"No "|"33367820"|"54485202"
"A-4"|"Yes"|"33367820"|"54485203"
"A-6"|"No "|"33367819"|"54485200"
"A-4"|"Yes"|"33367819"|"54485201"
"A-6"|"No "|"33367818"|"54485198"
"A-4"|"Yes"|"33367818"|"54485199"
"A-7"|"No "|"33367790"|"54485161"
"A-6"|"No "|"33367790"|"54485162"
"A-7"|"No "|"33367789"|"54485159"
"A-6"|"No "|"33367789"|"54485160"
"A-7"|"No "|"33367788"|"54485157"
"A-6"|"No "|"33367788"|"54485158"
"A-7"|"No "|"33367787"|"54485155"
"A-6"|"No "|"33367787"|"54485156"
"A-7"|"No "|"33367786"|"54485153"
"A-6"|"Yes"|"33367786"|"54485154"
"A-6"|"Yes"|"33367785"|"54485152"
"A-6"|"Yes"|"33367784"|"54485151"
"A-6"|"Yes"|"33367783"|"54485150"
"A-7"|"No "|"33367782"|"54485148"
"A-6"|"Yes"|"33367782"|"54485149"
"A-6"|"Yes"|"33367781"|"54485147"
"A-7"|"Yes"|"33367780"|"54485145"
"A-6"|"No "|"33367780"|"54485146"
"A-4"|"No "|"33367779"|"54485142"
"A-7"|"No "|"33367779"|"54485143"
"A-6"|"Yes"|"33367779"|"54485144"
"A-6"|"Yes"|"33367778"|"54485139"
"A-4"|"No "|"33367778"|"54485140"
"A-7"|"No "|"33367778"|"54485141"
"A-7"|"No "|"33367762"|"54485120"
"A-7"|"No "|"33367761"|"54485119"
"A-7"|"No "|"33367760"|"54485118"
"A-6"|"No "|"33367759"|"54485116"
"A-4"|"Yes"|"33367759"|"54485117"
"A-6"|"No "|"33367758"|"54485114"
"A-4"|"Yes"|"33367758"|"54485115"
"A-6"|"No "|"33367757"|"54485112"
"A-4"|"Yes"|"33367757"|"54485113"
"A-6"|"No "|"33367756"|"54485110"
"A-4"|"Yes"|"33367756"|"54485111"
"A-6"|"No "|"33367754"|"54485108"
"A-7"|"No "|"33367754"|"54485109"
"A-6"|"No "|"33367753"|"54485105"
"A-4"|"No "|"33367753"|"54485106"
"A-7"|"No "|"33367753"|"54485107"
"A-4"|"No "|"33367752"|"54485102"
"A-7"|"No "|"33367752"|"54485103"
"A-6"|"No "|"33367752"|"54485104"
"A-7-6"|"No "|"33368455"|"54486259"
"A-6"|"Yes"|"33368455"|"54486260"
"A-6"|"Yes"|"33368454"|"54486257"
"A-7-6"|"No "|"33368454"|"54486258"
"A-7-6"|"No "|"33368453"|"54486255"
"A-6"|"Yes"|"33368453"|"54486256"
"A-6"|"No "|"33368452"|"54486253"
"A-7-6"|"Yes"|"33368452"|"54486254"
"A-6"|"No "|"33368451"|"54486251"
"A-7-6"|"Yes"|"33368451"|"54486252"
"A-6"|"Yes"|"33368450"|"54486249"
"A-7-6"|"No "|"33368450"|"54486250"
"A-6"|"Yes"|"33368449"|"54486248"
"A-6"|"No "|"33368448"|"54486246"
"A-7"|"Yes"|"33368448"|"54486247"
"A-6"|"No "|"33368447"|"54486244"
"A-7"|"Yes"|"33368447"|"54486245"
"A-6"|"No "|"33368446"|"54486242"
"A-7"|"Yes"|"33368446"|"54486243"
"A-6"|"Yes"|"33368445"|"54486240"
"A-7-6"|"No "|"33368445"|"54486241"
"A-6"|"Yes"|"33368444"|"54486238"
"A-7-6"|"No "|"33368444"|"54486239"
"A-6"|"No "|"33368443"|"54486236"
"A-7-6"|"Yes"|"33368443"|"54486237"
"A-7-6"|"No "|"33368442"|"54486234"
"A-6"|"Yes"|"33368442"|"54486235"
"A-6"|"No "|"33368441"|"54486232"
"A-7-6"|"Yes"|"33368441"|"54486233"
"A-6"|"Yes"|"33368440"|"54486230"
"A-7-6"|"No "|"33368440"|"54486231"
"A-7-6"|"No "|"33368439"|"54486228"
"A-6"|"Yes"|"33368439"|"54486229"
"A-6"|"Yes"|"33368438"|"54486226"
"A-7"|"No "|"33368438"|"54486227"
"A-6"|"Yes"|"33368437"|"54486225"
"A-6"|"Yes"|"33368436"|"54486224"
"A-6"|"Yes"|"33368435"|"54486223"
"A-6"|"Yes"|"33368434"|"54486221"
"A-7"|"No "|"33368434"|"54486222"
"A-6"|"Yes"|"33368433"|"54486220"
"A-6"|"Yes"|"33368432"|"54486219"
"A-6"|"No "|"33368431"|"54486217"
"A-7"|"Yes"|"33368431"|"54486218"
"A-6"|"No "|"33368430"|"54486215"
"A-7"|"Yes"|"33368430"|"54486216"
"A-6"|"No "|"33368429"|"54486213"
"A-7"|"Yes"|"33368429"|"54486214"
"A-6"|"Yes"|"33368428"|"54486211"
"A-7-6"|"No "|"33368428"|"54486212"
"A-6"|"No "|"33368427"|"54486209"
"A-7-6"|"Yes"|"33368427"|"54486210"
"A-7-6"|"No "|"33368426"|"54486207"
"A-6"|"Yes"|"33368426"|"54486208"
"A-6"|"Yes"|"33368425"|"54486205"
"A-7-6"|"No "|"33368425"|"54486206"
"A-6"|"No "|"33368424"|"54486203"
"A-7-6"|"Yes"|"33368424"|"54486204"
"A-6"|"Yes"|"33368423"|"54486201"
"A-7-6"|"No "|"33368423"|"54486202"
"A-7-6"|"No "|"33368422"|"54486199"
"A-6"|"Yes"|"33368422"|"54486200"
"A-7"|"Yes"|"33367599"|"54484878"
"A-7"|"Yes"|"33367598"|"54484877"
"A-7"|"Yes"|"33367597"|"54484876"
"A-7"|"Yes"|"33367596"|"54484875"
"A-6"|"Yes"|"33368624"|"54486594"
"A-7-6"|"No "|"33368624"|"54486595"
"A-7-6"|"Yes"|"33368623"|"54486592"
"A-6"|"No "|"33368623"|"54486593"
"A-7-6"|"Yes"|"33368622"|"54486590"
"A-6"|"No "|"33368622"|"54486591"
"A-7-6"|"No "|"33368621"|"54486588"
"A-6"|"Yes"|"33368621"|"54486589"
"A-7-6"|"Yes"|"33368620"|"54486586"
"A-6"|"No "|"33368620"|"54486587"
"A-7-6"|"Yes"|"33368619"|"54486584"
"A-6"|"No "|"33368619"|"54486585"
"A-7-6"|"Yes"|"33368618"|"54486582"
"A-6"|"No "|"33368618"|"54486583"
"A-7-6"|"Yes"|"33368617"|"54486579"
"A-6"|"No "|"33368617"|"54486580"
"A-7-5"|"No "|"33368617"|"54486581"
"A-7-6"|"No "|"33368598"|"54486544"
"A-6"|"Yes"|"33368598"|"54486545"
"A-7-6"|"Yes"|"33368597"|"54486542"
"A-6"|"No "|"33368597"|"54486543"
"A-7-6"|"Yes"|"33368596"|"54486540"
"A-6"|"No "|"33368596"|"54486541"
"A-7-6"|"Yes"|"33368595"|"54486538"
"A-6"|"No "|"33368595"|"54486539"
"A-7-6"|"Yes"|"33368594"|"54486536"
"A-6"|"No "|"33368594"|"54486537"
"A-7-6"|"Yes"|"33368593"|"54486534"
"A-6"|"No "|"33368593"|"54486535"
"A-7-6"|"Yes"|"33368592"|"54486532"
"A-6"|"No "|"33368592"|"54486533"
"A-7"|"Yes"|"33368591"|"54486530"
"A-6"|"No "|"33368591"|"54486531"
"A-7"|"Yes"|"33368590"|"54486529"
"A-7"|"Yes"|"33368589"|"54486528"
"A-7"|"Yes"|"33368588"|"54486527"
